x-axis,F1
+99.075000E+03,+1.7053E-03
+99.080000E+03,+1.6432E-03
+99.085000E+03,+1.7776E-03
+99.090000E+03,+1.7835E-03
+99.095000E+03,+1.7195E-03
+99.100000E+03,+1.7218E-03
+99.105000E+03,+1.7474E-03
+99.110000E+03,+1.8850E-03
+99.115000E+03,+2.0450E-03
+99.120000E+03,+1.7784E-03
+99.125000E+03,+1.4917E-03
+99.130000E+03,+1.9589E-03
+99.135000E+03,+2.3004E-03
+99.140000E+03,+1.6348E-03
+99.145000E+03,+1.2559E-03
+99.150000E+03,+1.9983E-03
+99.155000E+03,+2.2439E-03
+99.160000E+03,+1.3095E-03
+99.165000E+03,+1.1293E-03
+99.170000E+03,+2.1341E-03
+99.175000E+03,+2.1033E-03
+99.180000E+03,+957.7E-06
+99.185000E+03,+1.2086E-03
+99.190000E+03,+2.4950E-03
+99.195000E+03,+1.9804E-03
+99.200000E+03,+566.0E-06
+99.205000E+03,+1.2369E-03
+99.210000E+03,+2.5681E-03
+99.215000E+03,+1.7287E-03
+99.220000E+03,+512.7E-06
+99.225000E+03,+1.5945E-03
+99.230000E+03,+2.7253E-03
+99.235000E+03,+1.6693E-03
+99.240000E+03,+895.6E-06
+99.245000E+03,+2.0092E-03
+99.250000E+03,+2.6880E-03
+99.255000E+03,+1.8496E-03
+99.260000E+03,+1.5260E-03
+99.265000E+03,+2.3196E-03
+99.270000E+03,+2.5908E-03
+99.275000E+03,+2.1044E-03
+99.280000E+03,+2.0218E-03
+99.285000E+03,+2.3418E-03
+99.290000E+03,+2.4150E-03
+99.295000E+03,+2.3190E-03
+99.300000E+03,+2.1703E-03
+99.305000E+03,+1.9975E-03
+99.310000E+03,+2.1038E-03
+99.315000E+03,+2.2894E-03
+99.320000E+03,+2.1682E-03
+99.325000E+03,+2.0018E-03
+99.330000E+03,+2.4339E-03
+99.335000E+03,+2.8241E-03
+99.340000E+03,+2.1457E-03
+99.345000E+03,+1.6919E-03
+99.350000E+03,+2.5175E-03
+99.355000E+03,+2.8971E-03
+99.360000E+03,+1.8795E-03
+99.365000E+03,+1.6093E-03
+99.370000E+03,+2.8253E-03
+99.375000E+03,+2.8627E-03
+99.380000E+03,+1.3203E-03
+99.385000E+03,+1.3950E-03
+99.390000E+03,+2.9630E-03
+99.395000E+03,+2.4807E-03
+99.400000E+03,+701.5E-06
+99.405000E+03,+1.4904E-03
+99.410000E+03,+3.3528E-03
+99.415000E+03,+2.3506E-03
+99.420000E+03,+622.6E-06
+99.425000E+03,+1.9721E-03
+99.430000E+03,+3.7001E-03
+99.435000E+03,+2.2632E-03
+99.440000E+03,+1.0019E-03
+99.445000E+03,+2.5443E-03
+99.450000E+03,+3.6199E-03
+99.455000E+03,+2.3911E-03
+99.460000E+03,+1.8040E-03
+99.465000E+03,+3.0328E-03
+99.470000E+03,+3.5258E-03
+99.475000E+03,+2.6746E-03
+99.480000E+03,+2.5234E-03
+99.485000E+03,+3.2402E-03
+99.490000E+03,+3.3739E-03
+99.495000E+03,+3.0091E-03
+99.500000E+03,+2.9677E-03
+99.505000E+03,+3.1149E-03
+99.510000E+03,+3.2111E-03
+99.515000E+03,+3.2879E-03
+99.520000E+03,+3.0928E-03
+99.525000E+03,+2.8368E-03
+99.530000E+03,+3.2387E-03
+99.535000E+03,+3.7035E-03
+99.540000E+03,+3.1339E-03
+99.545000E+03,+2.7071E-03
+99.550000E+03,+3.6415E-03
+99.555000E+03,+4.1713E-03
+99.560000E+03,+2.9489E-03
+99.565000E+03,+2.4888E-03
+99.570000E+03,+3.9864E-03
+99.575000E+03,+4.2573E-03
+99.580000E+03,+2.4653E-03
+99.585000E+03,+2.5147E-03
+99.590000E+03,+4.6779E-03
+99.595000E+03,+4.1223E-03
+99.600000E+03,+1.4151E-03
+99.605000E+03,+2.2570E-03
+99.610000E+03,+5.0026E-03
+99.615000E+03,+3.5702E-03
+99.620000E+03,+696.6E-06
+99.625000E+03,+2.8749E-03
+99.630000E+03,+6.0429E-03
+99.635000E+03,+3.8905E-03
+99.640000E+03,+1.4397E-03
+99.645000E+03,+3.9613E-03
+99.650000E+03,+5.9672E-03
+99.655000E+03,+3.9704E-03
+99.660000E+03,+2.7835E-03
+99.665000E+03,+4.7035E-03
+99.670000E+03,+5.6193E-03
+99.675000E+03,+4.1857E-03
+99.680000E+03,+3.8587E-03
+99.685000E+03,+5.2475E-03
+99.690000E+03,+5.5660E-03
+99.695000E+03,+4.7468E-03
+99.700000E+03,+4.7849E-03
+99.705000E+03,+5.4505E-03
+99.710000E+03,+5.5930E-03
+99.715000E+03,+5.4778E-03
+99.720000E+03,+5.4114E-03
+99.725000E+03,+5.3602E-03
+99.730000E+03,+5.9549E-03
+99.735000E+03,+6.6589E-03
+99.740000E+03,+5.7005E-03
+99.745000E+03,+4.7620E-03
+99.750000E+03,+6.4452E-03
+99.755000E+03,+7.6259E-03
+99.760000E+03,+5.5395E-03
+99.765000E+03,+4.5478E-03
+99.770000E+03,+7.3062E-03
+99.775000E+03,+8.1520E-03
+99.780000E+03,+4.9072E-03
+99.785000E+03,+4.6734E-03
+99.790000E+03,+8.7502E-03
+99.795000E+03,+8.2540E-03
+99.800000E+03,+3.2556E-03
+99.805000E+03,+4.4652E-03
+99.810000E+03,+9.8732E-03
+99.815000E+03,+7.3900E-03
+99.820000E+03,+1.3484E-03
+99.825000E+03,+5.4598E-03
+99.830000E+03,+12.4038E-03
+99.835000E+03,+8.2659E-03
+99.840000E+03,+2.5379E-03
+99.845000E+03,+8.3911E-03
+99.850000E+03,+13.9619E-03
+99.855000E+03,+8.9123E-03
+99.860000E+03,+5.5303E-03
+99.865000E+03,+11.4183E-03
+99.870000E+03,+14.8622E-03
+99.875000E+03,+10.7790E-03
+99.880000E+03,+9.6617E-03
+99.885000E+03,+14.3593E-03
+99.890000E+03,+15.9523E-03
+99.895000E+03,+13.4371E-03
+99.900000E+03,+13.9382E-03
+99.905000E+03,+17.1894E-03
+99.910000E+03,+18.2299E-03
+99.915000E+03,+17.8907E-03
+99.920000E+03,+18.7121E-03
+99.925000E+03,+20.0113E-03
+99.930000E+03,+22.7972E-03
+99.935000E+03,+25.9524E-03
+99.940000E+03,+24.6463E-03
+99.945000E+03,+22.8095E-03
+99.950000E+03,+32.2090E-03
+99.955000E+03,+40.4328E-03
+99.960000E+03,+33.1304E-03
+99.965000E+03,+31.4058E-03
+99.970000E+03,+56.6026E-03
+99.975000E+03,+70.1051E-03
+99.980000E+03,+51.0523E-03
+99.985000E+03,+79.4574E-03
+99.990000E+03,+193.3646E-03
+99.995000E+03,+277.7560E-03
+100.000000E+03,+326.0120E-03
+100.005000E+03,+308.3077E-03
+100.010000E+03,+234.9189E-03
+100.015000E+03,+139.9500E-03
+100.020000E+03,+32.5708E-03
+100.025000E+03,+30.5859E-03
+100.030000E+03,+68.0707E-03
+100.035000E+03,+45.4572E-03
+100.040000E+03,+9.6684E-03
+100.045000E+03,+24.8994E-03
+100.050000E+03,+44.7903E-03
+100.055000E+03,+26.3903E-03
+100.060000E+03,+10.8910E-03
+100.065000E+03,+22.0462E-03
+100.070000E+03,+29.1034E-03
+100.075000E+03,+18.7802E-03
+100.080000E+03,+13.0919E-03
+100.085000E+03,+19.1207E-03
+100.090000E+03,+20.7904E-03
+100.095000E+03,+15.2288E-03
+100.100000E+03,+13.4202E-03
+100.105000E+03,+15.8650E-03
+100.110000E+03,+15.5863E-03
+100.115000E+03,+13.1799E-03
+100.120000E+03,+12.5148E-03
+100.125000E+03,+12.7708E-03
+100.130000E+03,+12.6589E-03
+100.135000E+03,+12.4221E-03
+100.140000E+03,+11.1270E-03
+100.145000E+03,+9.6294E-03
+100.150000E+03,+10.8935E-03
+100.155000E+03,+12.2480E-03
+100.160000E+03,+9.2080E-03
+100.165000E+03,+6.8452E-03
+100.170000E+03,+9.5780E-03
+100.175000E+03,+10.9093E-03
+100.180000E+03,+6.9669E-03
+100.185000E+03,+5.3079E-03
+100.190000E+03,+8.9111E-03
+100.195000E+03,+9.2738E-03
+100.200000E+03,+4.6786E-03
+100.205000E+03,+4.4207E-03
+100.210000E+03,+8.7151E-03
+100.215000E+03,+7.4658E-03
+100.220000E+03,+2.2114E-03
+100.225000E+03,+3.6526E-03
+100.230000E+03,+8.3438E-03
+100.235000E+03,+5.8934E-03
+100.240000E+03,+1.2598E-03
+100.245000E+03,+4.2856E-03
+100.250000E+03,+8.5736E-03
+100.255000E+03,+5.2887E-03
+100.260000E+03,+1.9197E-03
+100.265000E+03,+5.1965E-03
+100.270000E+03,+7.6610E-03
+100.275000E+03,+4.9858E-03
+100.280000E+03,+3.4075E-03
+100.285000E+03,+5.5195E-03
+100.290000E+03,+6.3918E-03
+100.295000E+03,+4.6510E-03
+100.300000E+03,+4.1568E-03
+100.305000E+03,+5.4240E-03
+100.310000E+03,+5.5780E-03
+100.315000E+03,+4.6500E-03
+100.320000E+03,+4.5319E-03
+100.325000E+03,+4.9543E-03
+100.330000E+03,+4.9646E-03
+100.335000E+03,+4.7918E-03
+100.340000E+03,+4.4984E-03
+100.345000E+03,+4.1720E-03
+100.350000E+03,+4.5871E-03
+100.355000E+03,+5.1055E-03
+100.360000E+03,+4.1210E-03
+100.365000E+03,+3.2253E-03
+100.370000E+03,+4.3325E-03
+100.375000E+03,+5.0163E-03
+100.380000E+03,+3.4035E-03
+100.385000E+03,+2.5757E-03
+100.390000E+03,+4.1245E-03
+100.395000E+03,+4.5212E-03
+100.400000E+03,+2.6908E-03
+100.405000E+03,+2.5226E-03
+100.410000E+03,+4.5258E-03
+100.415000E+03,+4.1108E-03
+100.420000E+03,+1.5188E-03
+100.425000E+03,+2.0203E-03
+100.430000E+03,+4.4267E-03
+100.435000E+03,+3.2811E-03
+100.440000E+03,+695.5E-06
+100.445000E+03,+2.1347E-03
+100.450000E+03,+4.5539E-03
+100.455000E+03,+2.8634E-03
+100.460000E+03,+700.2E-06
+100.465000E+03,+2.7990E-03
+100.470000E+03,+4.6296E-03
+100.475000E+03,+2.9592E-03
+100.480000E+03,+1.8191E-03
+100.485000E+03,+3.1823E-03
+100.490000E+03,+3.8865E-03
+100.495000E+03,+2.7857E-03
+100.500000E+03,+2.3763E-03
+100.505000E+03,+3.1955E-03
+100.510000E+03,+3.3366E-03
+100.515000E+03,+2.6582E-03
+100.520000E+03,+2.6396E-03
+100.525000E+03,+3.1708E-03
+100.530000E+03,+3.2038E-03
+100.535000E+03,+2.9542E-03
+100.540000E+03,+2.8402E-03
+100.545000E+03,+2.7762E-03
+100.550000E+03,+2.9651E-03
+100.555000E+03,+3.2083E-03
+100.560000E+03,+2.7070E-03
+100.565000E+03,+2.1479E-03
+100.570000E+03,+2.7879E-03
+100.575000E+03,+3.2632E-03
+100.580000E+03,+2.2776E-03
+100.585000E+03,+1.6632E-03
+100.590000E+03,+2.5912E-03
+100.595000E+03,+2.9505E-03
+100.600000E+03,+1.8945E-03
+100.605000E+03,+1.6808E-03
+100.610000E+03,+2.8456E-03
+100.615000E+03,+2.8143E-03
+100.620000E+03,+1.4447E-03
+100.625000E+03,+1.7011E-03
+100.630000E+03,+3.2115E-03
+100.635000E+03,+2.5221E-03
+100.640000E+03,+685.3E-06
+100.645000E+03,+1.3824E-03
+100.650000E+03,+2.9248E-03
+100.655000E+03,+1.8466E-03
+100.660000E+03,+278.6E-06
+100.665000E+03,+1.7870E-03
+100.670000E+03,+3.4240E-03
+100.675000E+03,+2.1056E-03
+100.680000E+03,+1.0794E-03
+100.685000E+03,+2.1866E-03
+100.690000E+03,+2.8642E-03
+100.695000E+03,+1.9554E-03
+100.700000E+03,+1.5593E-03
+100.705000E+03,+2.3273E-03
+100.710000E+03,+2.5522E-03
+100.715000E+03,+1.9570E-03
+100.720000E+03,+1.8835E-03
+100.725000E+03,+2.3507E-03
+100.730000E+03,+2.3883E-03
+100.735000E+03,+2.1195E-03
+100.740000E+03,+2.0801E-03
+100.745000E+03,+2.1505E-03
+100.750000E+03,+2.2504E-03
+100.755000E+03,+2.3592E-03
+100.760000E+03,+2.0103E-03
+100.765000E+03,+1.5879E-03
+100.770000E+03,+1.9229E-03
+100.775000E+03,+2.2586E-03
+100.780000E+03,+1.8746E-03
+100.785000E+03,+1.6362E-03
+100.790000E+03,+2.2954E-03
+100.795000E+03,+2.5503E-03
+100.800000E+03,+1.4687E-03
+100.805000E+03,+1.0484E-03
+100.810000E+03,+2.0020E-03
+100.815000E+03,+2.1191E-03
+100.820000E+03,+1.0695E-03
+100.825000E+03,+1.1269E-03
+100.830000E+03,+2.2469E-03
+100.835000E+03,+1.8698E-03
+100.840000E+03,+506.6E-06
+100.845000E+03,+999.7E-06
+100.850000E+03,+2.3053E-03
+100.855000E+03,+1.6788E-03
+100.860000E+03,+533.2E-06
+100.865000E+03,+1.2424E-03
+100.870000E+03,+2.2024E-03
+100.875000E+03,+1.2745E-03
+100.880000E+03,+432.5E-06
+100.885000E+03,+1.5269E-03
+100.890000E+03,+2.3154E-03
+100.895000E+03,+1.4834E-03
+100.900000E+03,+1.0473E-03
+100.905000E+03,+1.7897E-03
+100.910000E+03,+2.0916E-03
+100.915000E+03,+1.5540E-03
+100.920000E+03,+1.4161E-03
+100.925000E+03,+1.7937E-03
+100.930000E+03,+1.8461E-03
+100.935000E+03,+1.6093E-03
+100.940000E+03,+1.5357E-03
+100.945000E+03,+1.5613E-03
+100.950000E+03,+1.5412E-03
+100.955000E+03,+1.5028E-03
+100.960000E+03,+1.5367E-03
+100.965000E+03,+1.5879E-03
+100.970000E+03,+1.7313E-03
+100.975000E+03,+1.8849E-03
+100.980000E+03,+1.5175E-03
+100.985000E+03,+1.2146E-03
+100.990000E+03,+1.6434E-03
+100.995000E+03,+1.8990E-03
+101.000000E+03,+1.3550E-03
+101.005000E+03,+1.1124E-03
+101.010000E+03,+1.6820E-03
+101.015000E+03,+1.7866E-03
+101.020000E+03,+1.0762E-03
+101.025000E+03,+1.0399E-03
+101.030000E+03,+1.8079E-03
+101.035000E+03,+1.6630E-03
+101.040000E+03,+767.0E-06
+101.045000E+03,+1.0940E-03
+101.050000E+03,+2.1052E-03
+101.055000E+03,+1.5570E-03
+101.060000E+03,+443.4E-06
+101.065000E+03,+1.0807E-03
+101.070000E+03,+2.0855E-03
+101.075000E+03,+1.3726E-03
+101.080000E+03,+528.5E-06
+101.085000E+03,+1.3477E-03
+101.090000E+03,+2.0191E-03
+101.095000E+03,+1.4239E-03
+101.100000E+03,+1.0192E-03
+101.105000E+03,+1.3904E-03
+101.110000E+03,+1.5558E-03
+101.115000E+03,+1.2166E-03
+101.120000E+03,+1.0830E-03
+101.125000E+03,+1.2814E-03
+101.130000E+03,+1.2608E-03
+101.135000E+03,+998.4E-06
+101.140000E+03,+1.0958E-03
+101.145000E+03,+1.4670E-03
+101.150000E+03,+1.4916E-03
+101.155000E+03,+1.3380E-03
+101.160000E+03,+1.3049E-03
+101.165000E+03,+1.3113E-03
+101.170000E+03,+1.3880E-03
+101.175000E+03,+1.4776E-03
+101.180000E+03,+1.3270E-03
+101.185000E+03,+1.1765E-03
+101.190000E+03,+1.5221E-03
+101.195000E+03,+1.7419E-03
+101.200000E+03,+1.0699E-03
+101.205000E+03,+651.2E-06
+101.210000E+03,+1.1504E-03
+101.215000E+03,+1.3550E-03
+101.220000E+03,+900.6E-06
+101.225000E+03,+865.1E-06
+101.230000E+03,+1.4539E-03
+101.235000E+03,+1.3911E-03
+101.240000E+03,+661.5E-06
+101.245000E+03,+840.9E-06
+101.250000E+03,+1.6601E-03
+101.255000E+03,+1.3181E-03
+101.260000E+03,+428.5E-06
+101.265000E+03,+729.9E-06
+101.270000E+03,+1.3827E-03
+101.275000E+03,+867.6E-06
+101.280000E+03,+170.0E-06
+101.285000E+03,+961.5E-06
+101.290000E+03,+1.7440E-03
+101.295000E+03,+1.1040E-03
+101.300000E+03,+621.2E-06
+101.305000E+03,+1.0820E-03
+101.310000E+03,+1.3183E-03
+101.315000E+03,+825.5E-06
+101.320000E+03,+687.6E-06
+101.325000E+03,+1.2764E-03
+101.330000E+03,+1.4666E-03
+101.335000E+03,+1.1082E-03
+101.340000E+03,+1.0324E-03
+101.345000E+03,+1.2244E-03
+101.350000E+03,+1.2108E-03
+101.355000E+03,+1.0636E-03
+101.360000E+03,+1.0908E-03
+101.365000E+03,+1.1932E-03
+101.370000E+03,+1.1690E-03
+101.375000E+03,+1.1114E-03
+101.380000E+03,+1.1783E-03
+101.385000E+03,+1.2615E-03
+101.390000E+03,+1.4697E-03
+101.395000E+03,+1.6299E-03
+101.400000E+03,+1.1051E-03
+101.405000E+03,+746.1E-06
+101.410000E+03,+1.2453E-03
+101.415000E+03,+1.4463E-03
+101.420000E+03,+774.3E-06
+101.425000E+03,+515.7E-06
+101.430000E+03,+1.0341E-03
+101.435000E+03,+1.1133E-03
+101.440000E+03,+633.3E-06
+101.445000E+03,+712.3E-06
+101.450000E+03,+1.2819E-03
+101.455000E+03,+1.1592E-03
+101.460000E+03,+621.6E-06
+101.465000E+03,+869.7E-06
+101.470000E+03,+1.4265E-03
+101.475000E+03,+909.5E-06
+101.480000E+03,+141.5E-06
+101.485000E+03,+818.6E-06
+101.490000E+03,+1.6506E-03
+101.495000E+03,+1.0932E-03
+101.500000E+03,+612.1E-06
+101.505000E+03,+976.9E-06
+101.510000E+03,+1.2003E-03
+101.515000E+03,+784.3E-06
+101.520000E+03,+587.3E-06
+101.525000E+03,+971.3E-06
+101.530000E+03,+1.0668E-03
+101.535000E+03,+663.6E-06
+101.540000E+03,+698.2E-06
+101.545000E+03,+1.2486E-03
+101.550000E+03,+1.3470E-03
+101.555000E+03,+1.0782E-03
+101.560000E+03,+1.0775E-03
+101.565000E+03,+1.2247E-03
+101.570000E+03,+1.2729E-03
+101.575000E+03,+1.2857E-03
+101.580000E+03,+1.0595E-03
+101.585000E+03,+784.3E-06
+101.590000E+03,+898.7E-06
+101.595000E+03,+1.0430E-03
+101.600000E+03,+998.2E-06
+101.605000E+03,+992.7E-06
+101.610000E+03,+1.3127E-03
+101.615000E+03,+1.4378E-03
+101.620000E+03,+785.0E-06
+101.625000E+03,+479.1E-06
+101.630000E+03,+1.0103E-03
+101.635000E+03,+1.1244E-03
+101.640000E+03,+574.0E-06
+101.645000E+03,+519.5E-06
+101.650000E+03,+1.0059E-03
+101.655000E+03,+944.2E-06
+101.660000E+03,+470.6E-06
+101.665000E+03,+731.7E-06
+101.670000E+03,+1.3653E-03
+101.675000E+03,+1.0455E-03
+101.680000E+03,+418.3E-06
+101.685000E+03,+676.6E-06
+101.690000E+03,+1.0926E-03
+101.695000E+03,+580.6E-06
+101.700000E+03,+56.5E-06
+101.705000E+03,+818.1E-06
+101.710000E+03,+1.4231E-03
+101.715000E+03,+949.5E-06
+101.720000E+03,+654.3E-06
+101.725000E+03,+993.5E-06
+101.730000E+03,+1.1369E-03
+101.735000E+03,+848.9E-06
+101.740000E+03,+775.9E-06
+101.745000E+03,+1.0191E-03
+101.750000E+03,+1.0681E-03
+101.755000E+03,+920.9E-06
+101.760000E+03,+894.6E-06
+101.765000E+03,+952.2E-06
+101.770000E+03,+996.7E-06
+101.775000E+03,+1.0351E-03
+101.780000E+03,+879.9E-06
+101.785000E+03,+668.7E-06
+101.790000E+03,+740.9E-06
+101.795000E+03,+856.1E-06
+101.800000E+03,+823.7E-06
+101.805000E+03,+796.2E-06
+101.810000E+03,+962.6E-06
+101.815000E+03,+1.0683E-03
+101.820000E+03,+818.7E-06
+101.825000E+03,+718.8E-06
+101.830000E+03,+1.0964E-03
+101.835000E+03,+1.1580E-03
+101.840000E+03,+582.0E-06
+101.845000E+03,+497.2E-06
+101.850000E+03,+1.0796E-03
+101.855000E+03,+1.0338E-03
+101.860000E+03,+400.2E-06
+101.865000E+03,+429.4E-06
+101.870000E+03,+883.8E-06
+101.875000E+03,+709.3E-06
+101.880000E+03,+267.7E-06
+101.885000E+03,+583.8E-06
+101.890000E+03,+1.0958E-03
+101.895000E+03,+750.4E-06
+101.900000E+03,+296.0E-06
+101.905000E+03,+631.8E-06
+101.910000E+03,+930.4E-06
+101.915000E+03,+546.4E-06
+101.920000E+03,+299.8E-06
+101.925000E+03,+747.8E-06
+101.930000E+03,+991.2E-06
+101.935000E+03,+645.6E-06
+101.940000E+03,+553.5E-06
+101.945000E+03,+931.1E-06
+101.950000E+03,+1.0534E-03
+101.955000E+03,+855.0E-06
+101.960000E+03,+786.9E-06
+101.965000E+03,+831.7E-06
+101.970000E+03,+828.3E-06
+101.975000E+03,+796.3E-06
+101.980000E+03,+773.5E-06
+101.985000E+03,+754.3E-06
+101.990000E+03,+792.4E-06
+101.995000E+03,+843.6E-06
+102.000000E+03,+778.8E-06
+102.005000E+03,+702.0E-06
+102.010000E+03,+893.7E-06
+102.015000E+03,+1.0347E-03
+102.020000E+03,+669.9E-06
+102.025000E+03,+427.8E-06
+102.030000E+03,+728.6E-06
+102.035000E+03,+868.0E-06
+102.040000E+03,+586.4E-06
+102.045000E+03,+541.4E-06
+102.050000E+03,+899.8E-06
+102.055000E+03,+885.4E-06
+102.060000E+03,+437.4E-06
+102.065000E+03,+447.6E-06
+102.070000E+03,+825.2E-06
+102.075000E+03,+693.0E-06
+102.080000E+03,+283.4E-06
+102.085000E+03,+551.3E-06
+102.090000E+03,+1.0569E-03
+102.095000E+03,+736.2E-06
+102.100000E+03,+249.8E-06
+102.105000E+03,+723.0E-06
+102.110000E+03,+1.2552E-03
+102.115000E+03,+800.8E-06
+102.120000E+03,+437.9E-06
+102.125000E+03,+809.1E-06
+102.130000E+03,+1.0474E-03
+102.135000E+03,+765.8E-06
+102.140000E+03,+616.9E-06
+102.145000E+03,+783.3E-06
+102.150000E+03,+825.3E-06
+102.155000E+03,+671.7E-06
+102.160000E+03,+684.5E-06
+102.165000E+03,+876.5E-06
+102.170000E+03,+969.3E-06
+102.175000E+03,+988.5E-06
+102.180000E+03,+798.6E-06
+102.185000E+03,+504.2E-06
+102.190000E+03,+554.9E-06
+102.195000E+03,+714.9E-06
+102.200000E+03,+634.9E-06
+102.205000E+03,+513.3E-06
+102.210000E+03,+542.9E-06
+102.215000E+03,+582.9E-06
+102.220000E+03,+666.1E-06
+102.225000E+03,+761.8E-06
+102.230000E+03,+941.0E-06
+102.235000E+03,+987.7E-06
+102.240000E+03,+571.7E-06
+102.245000E+03,+399.9E-06
+102.250000E+03,+758.3E-06
+102.255000E+03,+816.4E-06
+102.260000E+03,+438.8E-06
+102.265000E+03,+458.5E-06
+102.270000E+03,+874.5E-06
+102.275000E+03,+789.3E-06
+102.280000E+03,+360.5E-06
+102.285000E+03,+502.4E-06
+102.290000E+03,+905.6E-06
+102.295000E+03,+641.1E-06
+102.300000E+03,+186.7E-06
+102.305000E+03,+568.7E-06
+102.310000E+03,+1.0743E-03
+102.315000E+03,+790.3E-06
+102.320000E+03,+504.5E-06
+102.325000E+03,+683.7E-06
+102.330000E+03,+798.0E-06
+102.335000E+03,+542.0E-06
+102.340000E+03,+420.6E-06
+102.345000E+03,+721.4E-06
+102.350000E+03,+848.8E-06
+102.355000E+03,+631.2E-06
+102.360000E+03,+599.5E-06
+102.365000E+03,+817.1E-06
+102.370000E+03,+934.9E-06
+102.375000E+03,+960.5E-06
+102.380000E+03,+743.1E-06
+102.385000E+03,+371.9E-06
+102.390000E+03,+325.6E-06
+102.395000E+03,+415.2E-06
+102.400000E+03,+504.8E-06
+102.405000E+03,+594.4E-06
+102.410000E+03,+638.4E-06
+102.415000E+03,+676.8E-06
+102.420000E+03,+602.0E-06
+102.425000E+03,+544.1E-06
+102.430000E+03,+716.9E-06
+102.435000E+03,+813.2E-06
+102.440000E+03,+531.6E-06
+102.445000E+03,+388.6E-06
+102.450000E+03,+638.2E-06
+102.455000E+03,+706.8E-06
+102.460000E+03,+444.4E-06
+102.465000E+03,+447.6E-06
+102.470000E+03,+780.4E-06
+102.475000E+03,+695.8E-06
+102.480000E+03,+254.2E-06
+102.485000E+03,+374.5E-06
+102.490000E+03,+822.5E-06
+102.495000E+03,+654.0E-06
+102.500000E+03,+250.8E-06
+102.505000E+03,+527.3E-06
+102.510000E+03,+956.1E-06
+102.515000E+03,+738.7E-06
+102.520000E+03,+458.1E-06
+102.525000E+03,+592.5E-06
+102.530000E+03,+691.0E-06
+102.535000E+03,+447.8E-06
+102.540000E+03,+306.6E-06
+102.545000E+03,+607.4E-06
+102.550000E+03,+782.7E-06
+102.555000E+03,+635.5E-06
+102.560000E+03,+538.4E-06
+102.565000E+03,+525.6E-06
+102.570000E+03,+483.1E-06
+102.575000E+03,+406.3E-06
+102.580000E+03,+475.9E-06
+102.585000E+03,+661.5E-06
+102.590000E+03,+701.3E-06
+102.595000E+03,+662.9E-06
+102.600000E+03,+586.5E-06
+102.605000E+03,+496.9E-06
+102.610000E+03,+551.7E-06
+102.615000E+03,+634.9E-06
+102.620000E+03,+510.1E-06
+102.625000E+03,+374.6E-06
+102.630000E+03,+483.4E-06
+102.635000E+03,+571.8E-06
+102.640000E+03,+501.4E-06
+102.645000E+03,+483.9E-06
+102.650000E+03,+669.5E-06
+102.655000E+03,+713.4E-06
+102.660000E+03,+425.4E-06
+102.665000E+03,+360.6E-06
+102.670000E+03,+642.2E-06
+102.675000E+03,+641.6E-06
+102.680000E+03,+340.8E-06
+102.685000E+03,+413.1E-06
+102.690000E+03,+758.7E-06
+102.695000E+03,+598.4E-06
+102.700000E+03,+188.8E-06
+102.705000E+03,+428.3E-06
+102.710000E+03,+869.9E-06
+102.715000E+03,+638.3E-06
+102.720000E+03,+292.7E-06
+102.725000E+03,+487.0E-06
+102.730000E+03,+693.1E-06
+102.735000E+03,+475.5E-06
+102.740000E+03,+316.7E-06
+102.745000E+03,+540.7E-06
+102.750000E+03,+678.0E-06
+102.755000E+03,+518.0E-06
+102.760000E+03,+433.4E-06
+102.765000E+03,+510.2E-06
+102.770000E+03,+510.7E-06
+102.775000E+03,+401.9E-06
+102.780000E+03,+441.4E-06
+102.785000E+03,+627.0E-06
+102.790000E+03,+675.2E-06
+102.795000E+03,+630.4E-06
+102.800000E+03,+541.5E-06
+102.805000E+03,+432.7E-06
+102.810000E+03,+464.0E-06
+102.815000E+03,+534.4E-06
+102.820000E+03,+464.9E-06
+102.825000E+03,+375.3E-06
+102.830000E+03,+459.0E-06
+102.835000E+03,+544.7E-06
+102.840000E+03,+570.3E-06
+102.845000E+03,+599.8E-06
+102.850000E+03,+651.0E-06
+102.855000E+03,+647.4E-06
+102.860000E+03,+474.6E-06
+102.865000E+03,+433.6E-06
+102.870000E+03,+651.2E-06
+102.875000E+03,+637.5E-06
+102.880000E+03,+317.5E-06
+102.885000E+03,+325.4E-06
+102.890000E+03,+632.6E-06
+102.895000E+03,+553.7E-06
+102.900000E+03,+233.7E-06
+102.905000E+03,+380.6E-06
+102.910000E+03,+719.8E-06
+102.915000E+03,+551.6E-06
+102.920000E+03,+257.2E-06
+102.925000E+03,+500.3E-06
+102.930000E+03,+807.5E-06
+102.935000E+03,+502.5E-06
+102.940000E+03,+231.8E-06
+102.945000E+03,+462.2E-06
+102.950000E+03,+610.3E-06
+102.955000E+03,+360.7E-06
+102.960000E+03,+261.5E-06
+102.965000E+03,+581.5E-06
+102.970000E+03,+728.0E-06
+102.975000E+03,+561.6E-06
+102.980000E+03,+513.1E-06
+102.985000E+03,+609.1E-06
+102.990000E+03,+611.4E-06
+102.995000E+03,+534.6E-06
+103.000000E+03,+522.8E-06
+103.005000E+03,+548.4E-06
+103.010000E+03,+550.8E-06
+103.015000E+03,+544.4E-06
+103.020000E+03,+517.0E-06
+103.025000E+03,+485.0E-06
+103.030000E+03,+540.6E-06
+103.035000E+03,+603.9E-06
+103.040000E+03,+539.9E-06
