x-axis,F1
+102.390476E+03,-62.61602E+00
+102.400000E+03,-63.71706E+00
+102.409524E+03,-64.48482E+00
+102.419048E+03,-64.27324E+00
+102.428571E+03,-64.78475E+00
+102.438095E+03,-64.28331E+00
+102.447619E+03,-65.37375E+00
+102.457143E+03,-69.46468E+00
+102.466667E+03,-73.53449E+00
+102.476190E+03,-66.80982E+00
+102.485714E+03,-69.98035E+00
+102.495238E+03,-69.62183E+00
+102.504762E+03,-71.48648E+00
+102.514286E+03,-73.54519E+00
+102.523810E+03,-78.67819E+00
+102.533333E+03,-62.33853E+00
+102.542857E+03,-65.12777E+00
+102.552381E+03,-65.04933E+00
+102.561905E+03,-65.99792E+00
+102.571429E+03,-64.02669E+00
+102.580952E+03,-64.67298E+00
+102.590476E+03,-63.50915E+00
+102.600000E+03,-66.54622E+00
+102.609524E+03,-70.73722E+00
+102.619048E+03,-66.88854E+00
+102.628571E+03,-64.49964E+00
+102.638095E+03,-65.73102E+00
+102.647619E+03,-67.71674E+00
+102.657143E+03,-66.54301E+00
+102.666667E+03,-68.09598E+00
+102.676190E+03,-66.40644E+00
+102.685714E+03,-68.30314E+00
+102.695238E+03,-72.34675E+00
+102.704762E+03,-79.31025E+00
+102.714286E+03,-68.42615E+00
+102.723810E+03,-71.62673E+00
+102.733333E+03,-63.55588E+00
+102.742857E+03,-66.82105E+00
+102.752381E+03,-65.79335E+00
+102.761905E+03,-66.81233E+00
+102.771429E+03,-63.17997E+00
+102.780952E+03,-65.90134E+00
+102.790476E+03,-68.35325E+00
+102.800000E+03,-66.64442E+00
+102.809524E+03,-66.45440E+00
+102.819048E+03,-67.21582E+00
+102.828571E+03,-64.94104E+00
+102.838095E+03,-65.25138E+00
+102.847619E+03,-65.02146E+00
+102.857143E+03,-65.66986E+00
+102.866667E+03,-67.95293E+00
+102.876190E+03,-66.43816E+00
+102.885714E+03,-69.34027E+00
+102.895238E+03,-67.49015E+00
+102.904762E+03,-71.65133E+00
+102.914286E+03,-70.33989E+00
+102.923810E+03,-77.21556E+00
+102.933333E+03,-62.84970E+00
+102.942857E+03,-67.28260E+00
+102.952381E+03,-71.56679E+00
+102.961905E+03,-72.63616E+00
+102.971429E+03,-64.91995E+00
+102.980952E+03,-66.78494E+00
+102.990476E+03,-63.10548E+00
+103.000000E+03,-65.46883E+00
+103.009524E+03,-66.73230E+00
+103.019048E+03,-66.21240E+00
+103.028571E+03,-64.88741E+00
+103.038095E+03,-65.44527E+00
+103.047619E+03,-68.31510E+00
+103.057143E+03,-67.41829E+00
+103.066667E+03,-73.09348E+00
+103.076190E+03,-68.66307E+00
+103.085714E+03,-66.18557E+00
+103.095238E+03,-66.50817E+00
+103.104762E+03,-71.67318E+00
+103.114286E+03,-65.82020E+00
+103.123810E+03,-71.55868E+00
+103.133333E+03,-72.04407E+00
+103.142857E+03,-73.27861E+00
+103.152381E+03,-71.79373E+00
+103.161905E+03,-80.39925E+00
+103.171429E+03,-64.25688E+00
+103.180952E+03,-67.80764E+00
+103.190476E+03,-68.10946E+00
+103.200000E+03,-70.31164E+00
+103.209524E+03,-64.91622E+00
+103.219048E+03,-66.73505E+00
+103.228571E+03,-65.71074E+00
+103.238095E+03,-66.28283E+00
+103.247619E+03,-66.71211E+00
+103.257143E+03,-65.40629E+00
+103.266667E+03,-64.27989E+00
+103.276190E+03,-64.66636E+00
+103.285714E+03,-71.02122E+00
+103.295238E+03,-68.10224E+00
+103.304762E+03,-70.38502E+00
+103.314286E+03,-66.42334E+00
+103.323810E+03,-70.47396E+00
+103.333333E+03,-65.45997E+00
+103.342857E+03,-69.47408E+00
+103.352381E+03,-69.64461E+00
+103.361905E+03,-78.23429E+00
+103.371429E+03,-62.78597E+00
+103.380952E+03,-66.25012E+00
+103.390476E+03,-65.12732E+00
+103.400000E+03,-66.93708E+00
+103.409524E+03,-69.72784E+00
+103.419048E+03,-68.97252E+00
+103.428571E+03,-67.06491E+00
+103.438095E+03,-66.48925E+00
+103.447619E+03,-66.95785E+00
+103.457143E+03,-66.63030E+00
+103.466667E+03,-67.54081E+00
+103.476190E+03,-66.18076E+00
+103.485714E+03,-66.37519E+00
+103.495238E+03,-69.37389E+00
+103.504762E+03,-82.65140E+00
+103.514286E+03,-68.40100E+00
+103.523810E+03,-76.72841E+00
+103.533333E+03,-70.55617E+00
+103.542857E+03,-75.58811E+00
+103.552381E+03,-68.32495E+00
+103.561905E+03,-75.84049E+00
+103.571429E+03,-67.46369E+00
+103.580952E+03,-72.15531E+00
+103.590476E+03,-69.56762E+00
+103.600000E+03,-72.71589E+00
+103.609524E+03,-64.62561E+00
+103.619048E+03,-68.23697E+00
+103.628571E+03,-68.36981E+00
+103.638095E+03,-69.63454E+00
+103.647619E+03,-65.48696E+00
+103.657143E+03,-66.49275E+00
+103.666667E+03,-66.30116E+00
+103.676190E+03,-66.45535E+00
+103.685714E+03,-71.22132E+00
+103.695238E+03,-66.57347E+00
+103.704762E+03,-65.26336E+00
+103.714286E+03,-64.94512E+00
+103.723810E+03,-72.59545E+00
+103.733333E+03,-66.04833E+00
+103.742857E+03,-69.92719E+00
+103.752381E+03,-63.49798E+00
+103.761905E+03,-69.72389E+00
+103.771429E+03,-65.70339E+00
+103.780952E+03,-69.22652E+00
+103.790476E+03,-65.61306E+00
+103.800000E+03,-68.58590E+00
+103.809524E+03,-70.87185E+00
+103.819048E+03,-74.27143E+00
+103.828571E+03,-64.19316E+00
+103.838095E+03,-65.93429E+00
+103.847619E+03,-66.34680E+00
+103.857143E+03,-66.42986E+00
+103.866667E+03,-65.68748E+00
+103.876190E+03,-64.59788E+00
+103.885714E+03,-70.83672E+00
+103.895238E+03,-69.24506E+00
+103.904762E+03,-84.45554E+00
+103.914286E+03,-69.31257E+00
+103.923810E+03,-78.05983E+00
+103.933333E+03,-68.52032E+00
+103.942857E+03,-79.17526E+00
+103.952381E+03,-66.88527E+00
+103.961905E+03,-74.19476E+00
+103.971429E+03,-67.52342E+00
+103.980952E+03,-71.45615E+00
+103.990476E+03,-67.54721E+00
+104.000000E+03,-72.40498E+00
+104.009524E+03,-67.29583E+00
+104.019048E+03,-71.29708E+00
+104.028571E+03,-65.60231E+00
+104.038095E+03,-67.08317E+00
+104.047619E+03,-62.75983E+00
+104.057143E+03,-64.05798E+00
+104.066667E+03,-72.81331E+00
+104.076190E+03,-68.59288E+00
+104.085714E+03,-78.78383E+00
+104.095238E+03,-70.83631E+00
+104.104762E+03,-68.15466E+00
+104.114286E+03,-65.75295E+00
+104.123810E+03,-75.64006E+00
+104.133333E+03,-66.55027E+00
+104.142857E+03,-69.07209E+00
+104.152381E+03,-69.64033E+00
+104.161905E+03,-80.89703E+00
+104.171429E+03,-69.48157E+00
+104.180952E+03,-74.09219E+00
+104.190476E+03,-65.85433E+00
+104.200000E+03,-73.02118E+00
+104.209524E+03,-69.67828E+00
+104.219048E+03,-79.29408E+00
+104.228571E+03,-64.75545E+00
+104.238095E+03,-68.37999E+00
+104.247619E+03,-65.33762E+00
+104.257143E+03,-66.14565E+00
+104.266667E+03,-68.37925E+00
+104.276190E+03,-66.19882E+00
+104.285714E+03,-75.02763E+00
+104.295238E+03,-71.11634E+00
+104.304762E+03,-65.59282E+00
+104.314286E+03,-64.77761E+00
+104.323810E+03,-75.67103E+00
+104.333333E+03,-66.05998E+00
+104.342857E+03,-75.17964E+00
+104.352381E+03,-69.56055E+00
+104.361905E+03,-83.28656E+00
+104.371429E+03,-67.19171E+00
+104.380952E+03,-74.62445E+00
+104.390476E+03,-66.50300E+00
+104.400000E+03,-71.62994E+00
+104.409524E+03,-67.97618E+00
+104.419048E+03,-71.04769E+00
+104.428571E+03,-69.29703E+00
+104.438095E+03,-70.49864E+00
+104.447619E+03,-65.87529E+00
+104.457143E+03,-68.02860E+00
+104.466667E+03,-71.73035E+00
+104.476190E+03,-71.47700E+00
+104.485714E+03,-65.77428E+00
+104.495238E+03,-65.34288E+00
+104.504762E+03,-75.59025E+00
+104.514286E+03,-67.31444E+00
+104.523810E+03,-77.16070E+00
+104.533333E+03,-68.20057E+00
+104.542857E+03,-78.22785E+00
+104.552381E+03,-69.22193E+00
+104.561905E+03,-79.12591E+00
+104.571429E+03,-66.91218E+00
+104.580952E+03,-75.40509E+00
+104.590476E+03,-68.28964E+00
+104.600000E+03,-74.05072E+00
+104.609524E+03,-64.58111E+00
+104.619048E+03,-70.25709E+00
+104.628571E+03,-65.67467E+00
+104.638095E+03,-66.79850E+00
+104.647619E+03,-70.09812E+00
+104.657143E+03,-75.98566E+00
+104.666667E+03,-64.20128E+00
+104.676190E+03,-64.94128E+00
+104.685714E+03,-74.94410E+00
+104.695238E+03,-69.41455E+00
+104.704762E+03,-72.96385E+00
+104.714286E+03,-68.60625E+00
+104.723810E+03,-69.88863E+00
+104.733333E+03,-65.86483E+00
+104.742857E+03,-73.77259E+00
+104.752381E+03,-65.25665E+00
+104.761905E+03,-76.28438E+00
+104.771429E+03,-70.59453E+00
+104.780952E+03,-74.81864E+00
+104.790476E+03,-64.80905E+00
+104.800000E+03,-73.77566E+00
+104.809524E+03,-64.01347E+00
+104.819048E+03,-69.49706E+00
+104.828571E+03,-66.30373E+00
+104.838095E+03,-68.65324E+00
+104.847619E+03,-66.85919E+00
+104.857143E+03,-66.88512E+00
+104.866667E+03,-67.44300E+00
+104.876190E+03,-65.06039E+00
+104.885714E+03,-75.79501E+00
+104.895238E+03,-65.00775E+00
+104.904762E+03,-73.05475E+00
+104.914286E+03,-71.53881E+00
+104.923810E+03,-68.02109E+00
+104.933333E+03,-62.95371E+00
+104.942857E+03,-70.94978E+00
+104.952381E+03,-74.28804E+00
+104.961905E+03,-90.64196E+00
+104.971429E+03,-69.78800E+00
+104.980952E+03,-78.99485E+00
+104.990476E+03,-68.18286E+00
